company,title,salary,location,industry,detail_url,hiring_org_url
株式会社Cygames,プロジェクトマネージャー／ゲーム／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/10790,http://cygames.co.jp/
株式会社Cygames,フロントエンドエンジニア／ゲーム・サービス／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/8788,http://cygames.co.jp/
株式会社Cygames,リアルタイムサーバー開発エンジニア／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区/目黒区,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/403,http://cygames.co.jp/
株式会社Cygames,リサーチャー／研究／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/8661,http://cygames.co.jp/
株式会社Cygames,基幹業務システムWebアプリケーション／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/9365,http://cygames.co.jp/
株式会社Cygames,基幹業務システムwebアプリケーション／経理システム／東京案件｜ 年収 400万円 ～,400 万円 〜,東京都 渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/56664,http://cygames.co.jp/
株式会社Cygames,基幹業務システムWebアプリケーション／経理システム／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/7737,http://cygames.co.jp/
株式会社Cygames,情報システム部門（テクニカルサポート）／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/4748,http://cygames.co.jp/
株式会社Cygames,物理シミュレーションエンジニア／ゲームエンジン／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/5890,http://cygames.co.jp/
株式会社Cygames,社内向け分析ツール(Webアプリケーション) ※ゲーム開発経験不要／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/7039,http://cygames.co.jp/
株式会社Cygames,第二新卒／技術職／東京案件｜ 年収 400万円 ～,400 万円 〜,渋谷区南平台町16番17号 住友不動産渋谷ガーデンタワー / 目黒区青葉台3丁目6番28号 住友不動産青葉台タワー,ソーシャルゲーム コンシューマーゲーム,https://se-navi.jp/jobs/8487,http://cygames.co.jp/
株式会社hacomono,組込みソフトエンジニア(IoT開発)案件｜ 年収 400万円 ～,400 万円 〜,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/9050,https://www.machiiro.jp/
株式会社hacomono,プロダクトマネージャー案件｜ 年収 ～ 1500万円,500 万円 〜 1500 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/11330,https://www.machiiro.jp/
株式会社hacomono,プロダクトデザイナー案件｜ 年収 ～ 1000万円,500 万円 〜 1000 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/9091,https://www.machiiro.jp/
株式会社hacomono,フルスタックエンジニア(IoT開発)案件｜ 年収 ～ 1000万円,400 万円 〜 1000 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/10418,https://www.machiiro.jp/
株式会社hacomono,プラットフォームエンジニア_フルスタック案件｜ 年収 ～ 1500万円,800 万円 〜 1500 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/4062,https://www.machiiro.jp/
株式会社hacomono,プラットフォームエンジニア_バックエンド案件｜ 年収 ～ 1500万円,800 万円 〜 1500 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/3804,https://www.machiiro.jp/
株式会社hacomono,プラットフォームエンジニア案件｜ 年収 ～ 1500万円,600 万円 〜 1500 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/6410,https://www.machiiro.jp/
株式会社Ｄ２Ｃ,プロモーション領域におけるデータアナリスト案件,現在年収考慮,東京都 港区東新橋1丁目9-1 東京汐留ビルディング,インターネット・通信 ソフトウェア・情報処理 広告・デザイン・イベント,https://se-navi.jp/jobs/79617,https://www.d2c.co.jp/
株式会社hacomono,ソフトウェアエンジニア_フルスタック_Lead案件｜ 年収 800万円 ～,800 万円 〜,東京都 渋谷区神宮前2-34-17 住友不動産原宿ビル 5F,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/40132,https://www.machiiro.jp/
株式会社hacomono,カスタマーサクセス案件｜ 年収 ～ 1100万円,400 万円 〜 1100 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/10271,https://www.machiiro.jp/
株式会社hacomono,エンジニアリングマネージャー案件｜ 年収 ～ 1500万円,600 万円 〜 1500 万円,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/11380,https://www.machiiro.jp/
株式会社hacomono,VP of Engineering案件｜ 年収 1200万円 ～,1200 万円 〜,※原則、フルリモート,ソフトウェア・情報処理 スポーツ・ヘルス,https://se-navi.jp/jobs/9390,https://www.machiiro.jp/
株式会社ラクス,交通費・経費精算システム【楽楽精算】のカスタマーサクセス（東京）案件｜ 年収 ～ 752万円,477 万円 〜 752 万円,東京都 渋谷区千駄ヶ谷5-27-11 アグリスクエア新宿,インターネット・通信 ソフトウェア・情報処理,https://se-navi.jp/jobs/7513,http://www.rakus.co.jp/
株式会社ラクス,機械学習エンジニア（東京）案件｜ 年収 ～ 966万円,549 万円 〜 966 万円,東京都 渋谷区代々木二丁目1番1号 新宿マインズタワー,インターネット・通信 ソフトウェア・情報処理,https://se-navi.jp/jobs/7783,http://www.rakus.co.jp/
CBcloud株式会社,【東京】カスタマーサポート案件｜ 年収 350万円 ～,350 万円 〜,東京都 千代田区神田練塀町300 住友不動産秋葉原駅前ビル16階,ソフトウェア・情報処理,https://se-navi.jp/jobs/73730,https://cb-cloud.com/
株式会社ユニエイム,カスタマーサクセス案件｜ 年収 ～ 500万円,350 万円 〜 500 万円,東京都 渋谷区広尾３丁目１２ −３６ ワイマッツ広尾 5F,ソフトウェア・情報処理,https://se-navi.jp/jobs/11397,http://uniaim.co.jp/
株式会社ココナラ,フロントエンドエンジニア（マネジメント候補）案件｜ 年収 500万円 ～,500 万円 〜,東京都 渋谷区桜丘町20−1 渋谷インフォスタワー6F/5F,ECサイト,https://se-navi.jp/jobs/84278,http://coconala.co.jp/
株式会社コアコンセプト・テクノロジー,【福岡】エンジニア(平均年収600万以上／自社開発100％／リモートワーク可)案件｜ 年収 ～ 600万円,400 万円 〜 600 万円,福岡県 福岡市博多区駅前1－9－3博多駅前シティビル11階,SIer,https://se-navi.jp/jobs/449,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,アプリSE/リーダー候補案件｜ 年収 ～ 800万円,400 万円 〜 800 万円,東京都 豊島区南池袋1‐16‐15ダイヤゲート池袋11F,SIer,https://se-navi.jp/jobs/85,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【大阪/PM】リモート勤務率80%以上/スーパーフレックス Salesforceメイン案件｜ 年収 ～ 800万円,500 万円 〜 800 万円,大阪府 大阪市淀川区西中島5‐11‐10第3中島ビル3階,SIer,https://se-navi.jp/jobs/89,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【大阪】エンジニア(400～600万円／自社開発／リモートワーク可)案件｜ 年収 400万円 ～,400 万円 〜,大阪府 大阪市淀川区西中島5‐11‐10第3中島ビル3階,SIer,https://se-navi.jp/jobs/33638,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【大阪】エンジニア　PL候補案件｜ 年収 ～ 650万円,400 万円 〜 650 万円,大阪府 大阪市淀川区西中島5‐11‐10第3中島ビル3階,SIer,https://se-navi.jp/jobs/456,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【在宅勤務】PM・PMO候補～毎年150％成長／上流工程に携わる事が可能／月平均残業20時間案件｜ 年収 ～ 900万円,600 万円 〜 900 万円,東京都 豊島区南池袋1－16－15ダイヤゲート池袋11F,SIer,https://se-navi.jp/jobs/472,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【オープンポジション/ハイクラス向け】リモート/フルフレックス/2021年上場案件｜ 年収 ～ 1500万円,800 万円 〜 1500 万円,東京都 豊島区南池袋1-16-15 ダイヤゲート池袋11階,SIer,https://se-navi.jp/jobs/218,https://www.cct-inc.co.jp/
株式会社コアコンセプト・テクノロジー,【情報システム部/部長候補】プレイングマネージャー 東証グロース案件｜ 年収 600万円 ～,600 万円 〜,東京都 豊島区南池袋1-16-15 ダイヤゲート池袋11階,SIer,https://se-navi.jp/jobs/32404,https://www.cct-inc.co.jp/
株式会社AIメディカルサービス,AIアプリケーションエンジニア案件｜ 年収 700万円 ～,700 万円 〜,東京都 豊島区東池袋1丁目18-1 Hareza Tower 11F,ソフトウェア・情報処理 医療・福祉,https://se-navi.jp/jobs/51069,https://www.ai-ms.com/
株式会社ミラティブ,【Mirrativアプリ】データアナリスト案件｜ 年収 500万円 ～,500 万円 〜,原則フルリモート勤務です。,ソーシャルゲーム,https://se-navi.jp/jobs/41735,https://www.mirrativ.co.jp/
オープンワーク株式会社,Web開発エンジニア（マネジャー候補）案件｜ 年収 700万円 ～,700 万円 〜,渋谷区渋谷2丁目24−12 渋谷スクランブルスクエア,ソフトウェア・情報処理 人材・教育,https://se-navi.jp/jobs/5349,https://vorkers.jp/
オープンワーク株式会社,SETエンジニア/QAエンジニア案件｜ 年収 540万円 ～,540 万円 〜,渋谷区渋谷2丁目24−12 渋谷スクランブルスクエア,ソフトウェア・情報処理 人材・教育,https://se-navi.jp/jobs/8065,https://vorkers.jp/
オープンワーク株式会社,プロダクトマネージャー(モバイルアプリ)案件｜ 年収 570万円 ～,570 万円 〜,東京都 渋谷区渋谷2丁目24−12 渋谷スクランブルスクエア,ソフトウェア・情報処理 人材・教育,https://se-navi.jp/jobs/42557,https://vorkers.jp/
